code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_vol,foreign_rate,agency_buy,agency_netbuy
A035720,kakao,KOSPI,20001121,5192,5245,4952,5236,1940868,9949000000,68992000,361242000000,17611025,25.530000686645508,0,0
A035720,kakao,KOSPI,20001122,5067,5334,5059,5067,1673266,8671000000,68992000,349582000000,17611025,25.530000686645508,0,0
A035720,kakao,KOSPI,20001123,4961,4961,4490,4614,2153303,10206000000,68992000,318329000000,17610125,25.520000457763672,0,0
A035720,kakao,KOSPI,20001124,4650,4765,4410,4641,2144957,9813000000,68992000,320191000000,17610125,25.520000457763672,0,0
A035720,kakao,KOSPI,20001127,4801,5050,4747,4925,2957486,14488000000,68992000,339785000000,17610125,25.520000457763672,0,0
A035720,kakao,KOSPI,20001128,4712,4774,4507,4552,1743842,8087000000,68992000,314051000000,17621429,25.540000915527344,0,0
A035720,kakao,KOSPI,20001129,4267,4338,4072,4152,1936167,8180000000,68992000,286454000000,17757293,25.739999771118164,0,0
A035720,kakao,KOSPI,20001130,4178,4650,3983,4463,5337446,23484000000,68992000,307911000000,17716359,25.68000030517578,0,0
A035720,kakao,KOSPI,20001201,4267,4765,4125,4516,8040489,36328000000,68992000,311567000000,17718047,25.68000030517578,0,0
A035720,kakao,KOSPI,20001204,4516,4516,4516,4516,0,0,68992000,311567000000,17718047,25.68000030517578,0,0
A035720,kakao,KOSPI,20001205,4178,4694,4178,4552,4882962,21538000000,68992000,314051000000,17718047,25.68000030517578,0,0
A035720,kakao,KOSPI,20001206,4827,4872,4241,4303,6337749,29351000000,68992000,296872000000,17712535,25.670000076293945,0,0
A035720,kakao,KOSPI,20001207,4267,4338,4098,4161,2178513,9185000000,68992000,287075000000,17711973,25.670000076293945,0,0
A035720,kakao,KOSPI,20001208,4089,4445,4063,4267,3687567,15697000000,68992000,294388000000,17712535,25.670000076293945,0,0
A035720,kakao,KOSPI,20001211,4321,4463,4196,4285,4435801,19309000000,68992000,295630000000,17767646,25.75,0,0
A035720,kakao,KOSPI,20001212,4321,4356,4089,4107,2231987,9392000000,68992000,283350000000,17778893,25.770000457763672,0,0
A035720,kakao,KOSPI,20001213,4027,4249,4027,4152,1956153,8075000000,68992000,286454000000,17774946,25.760000228881836,0,0
A035720,kakao,KOSPI,20001214,4054,4116,4018,4063,1298896,5268000000,68992000,280314000000,17772134,25.760000228881836,0,0
A035720,kakao,KOSPI,20001215,3929,4027,3823,3849,1481689,5805000000,68992000,265550000000,17715898,25.68000030517578,0,0
A035720,kakao,KOSPI,20001218,3689,4018,3680,3787,3285895,12541000000,68992000,261272000000,17715955,25.68000030517578,0,0
A035720,kakao,KOSPI,20001219,3734,3760,3351,3414,2519721,9009000000,68992000,235538000000,17691324,25.639999389648438,0,0
A035720,kakao,KOSPI,20001220,3227,3351,3005,3005,2978579,9428000000,68992000,207320000000,17621873,25.540000915527344,0,0
A035720,kakao,KOSPI,20001221,2845,2880,2649,2649,4030580,11135000000,68992000,182759000000,17621985,25.540000915527344,0,0
A035720,kakao,KOSPI,20001222,2676,2756,2356,2409,4618707,11867000000,68992000,166201000000,17936875,26.0,0,0
A035720,kakao,KOSPI,20001226,2462,2694,2462,2614,5905608,15323000000,68992000,180345000000,18448550,26.739999771118164,0,0
A035720,kakao,KOSPI,20010102,2614,2925,2614,2925,2542401,7013000000,68992000,201801000000,18494826,26.809999465942383,0,0
A035720,kakao,KOSPI,20010103,2987,3271,2898,3271,8297271,25752000000,68992000,225672000000,18528798,26.860000610351562,0,0
A035720,kakao,KOSPI,20010104,3663,3663,3663,3663,530125,1942000000,68992000,252717000000,18478911,26.780000686645508,0,0
A035720,kakao,KOSPI,20010105,3885,4098,3734,4098,7252311,29205000000,68992000,282729000000,18517607,26.84000015258789,0,0
A035720,kakao,KOSPI,20010108,3921,4552,3894,4445,9586838,41116000000,68992000,306669000000,18505235,26.81999969482422,0,0
A035720,kakao,KOSPI,20010109,4463,4979,4303,4979,10448673,49206000000,68992000,343511000000,18482741,26.790000915527344,0,0
A035720,kakao,KOSPI,20010110,5014,5574,4383,4383,13049312,68309000000,68992000,302391000000,18482741,26.790000915527344,0,0
A035720,kakao,KOSPI,20010111,4596,4907,4392,4907,10820918,50951000000,68992000,338543000000,18482741,26.790000915527344,0,0
A035720,kakao,KOSPI,20010112,5352,5494,5352,5494,2450338,13421000000,68992000,379042000000,18510296,26.829999923706055,0,0
A035720,kakao,KOSPI,20010115,6152,6152,6152,6152,669358,4118000000,68992000,424438000000,18510296,26.829999923706055,0,0
A035720,kakao,KOSPI,20010116,6223,6890,6081,6890,23897094,156714000000,68992000,475354000000,17295528,25.06999969482422,0,0
A035720,kakao,KOSPI,20010117,6401,7246,6134,6775,24132811,162961000000,68992000,467420000000,17189636,24.920000076293945,0,0
A035720,kakao,KOSPI,20010118,6739,6917,5965,5965,16338036,104488000000,68992000,411537000000,17204595,24.940000534057617,0,0
A035720,kakao,KOSPI,20010119,5974,6490,5379,5708,19872761,115916000000,68992000,393806000000,17204595,24.940000534057617,0,0
A035720,kakao,KOSPI,20010122,5708,6392,5610,6392,16430954,100337000000,68992000,440996000000,17204595,24.940000534057617,0,0
A035720,kakao,KOSPI,20010126,6490,6846,5974,6206,23587794,152985000000,68992000,428164000000,17204595,24.940000534057617,0,0
A035720,kakao,KOSPI,20010129,6046,6312,5601,5663,9640487,57336000000,68992000,390701000000,17206282,24.940000534057617,0,0
A035720,kakao,KOSPI,20010130,5743,5957,5316,5370,6782093,38446000000,68992000,370487000000,17206282,24.940000534057617,0,0
A035720,kakao,KOSPI,20010131,5254,6010,5032,6010,8829837,49995000000,68992000,414641000000,17215139,24.950000762939453,0,0
A035720,kakao,KOSPI,20010201,6152,6730,6134,6206,14529844,93732000000,68992000,428164000000,17220763,24.959999084472656,0,0
A035720,kakao,KOSPI,20010202,6437,6570,5957,6117,12956732,81540000000,68992000,422024000000,17281216,25.049999237060547,0,0
A035720,kakao,KOSPI,20010205,5948,5957,5388,5423,6138395,34945000000,68992000,374143000000,17281216,25.049999237060547,0,0
A035720,kakao,KOSPI,20010206,5512,5948,5405,5948,10384138,59403000000,68992000,410364000000,17308153,25.09000015258789,0,0
A035720,kakao,KOSPI,20010207,5725,6028,5441,5512,7873914,46006000000,68992000,380283000000,17335489,25.1299991607666,0,0
A035720,kakao,KOSPI,20010208,5619,5903,5592,5699,5757648,33110000000,68992000,393185000000,17306668,25.079999923706055,0,0
A035720,kakao,KOSPI,20010209,5681,5761,5583,5637,3502704,19833000000,68992000,388907000000,17299582,25.06999969482422,0,0
A035720,kakao,KOSPI,20010212,5423,5974,5423,5743,5852528,33801000000,68992000,396221000000,17305206,25.079999923706055,0,0
A035720,kakao,KOSPI,20010213,5921,6046,5619,5841,3866604,22445000000,68992000,402982000000,17282430,25.049999237060547,0,0
A035720,kakao,KOSPI,20010214,5779,5957,5717,5779,2837176,16540000000,68992000,398704000000,17282430,25.049999237060547,0,0
A035720,kakao,KOSPI,20010215,5957,6472,5841,6472,9790028,61688000000,68992000,446516000000,17222933,24.959999084472656,0,0
A035720,kakao,KOSPI,20010216,6668,7157,6428,6561,17425015,118525000000,68992000,452656000000,17272645,25.040000915527344,0,0
A035720,kakao,KOSPI,20010219,6508,6837,6419,6757,7433023,49280000000,68992000,466178000000,17261398,25.020000457763672,0,0
A035720,kakao,KOSPI,20010220,6899,6908,6321,6490,6520137,42950000000,68992000,447758000000,17292778,25.059999465942383,0,0
A035720,kakao,KOSPI,20010221,6152,6383,6046,6054,3936898,24262000000,68992000,417677000000,17292609,25.059999465942383,0,0
A035720,kakao,KOSPI,20010222,5788,5903,5459,5654,5608028,31495000000,68992000,390080000000,16545685,23.979999542236328,0,0
A035720,kakao,KOSPI,20010223,5601,5992,5601,5992,5398534,31466000000,68992000,413400000000,16541186,23.979999542236328,0,0
A035720,kakao,KOSPI,20010226,6134,6188,5637,5797,6243032,36828000000,68992000,399946000000,16542423,23.979999542236328,0,0
A035720,kakao,KOSPI,20010227,5868,5930,5308,5325,4542333,25471000000,68992000,367382000000,16542423,23.979999542236328,0,0
A035720,kakao,KOSPI,20010228,5103,5388,5032,5183,3878323,20125000000,68992000,357585000000,16542423,23.979999542236328,0,0
A035720,kakao,KOSPI,20010302,5067,5156,4587,4587,3406795,16440000000,68992000,316466000000,16553221,23.989999771118164,0,0
A035720,kakao,KOSPI,20010305,4436,5130,4223,5130,7804227,36447000000,68992000,353928000000,16553221,23.989999771118164,0,0
A035720,kakao,KOSPI,20010306,5130,5290,4658,4810,8087125,41267000000,68992000,331851000000,16530727,23.959999084472656,0,0
A035720,kakao,KOSPI,20010307,4979,5050,4712,4774,3281795,16018000000,68992000,329367000000,16530727,23.959999084472656,0,0
A035720,kakao,KOSPI,20010308,4979,5343,4890,5343,9168599,47148000000,68992000,368624000000,16378930,23.739999771118164,0,0
A035720,kakao,KOSPI,20010309,5334,5548,5050,5094,14011218,74659000000,68992000,351445000000,16384554,23.75,0,0
A035720,kakao,KOSPI,20010312,4854,4890,4570,4614,4313883,20500000000,68992000,318329000000,16391302,23.760000228881836,0,0
A035720,kakao,KOSPI,20010313,4285,4774,4178,4454,9321199,42423000000,68992000,307290000000,16378930,23.739999771118164,0,0
A035720,kakao,KOSPI,20010314,4765,4872,4658,4712,6326547,30074000000,68992000,325090000000,16378930,23.739999771118164,0,0
A035720,kakao,KOSPI,20010315,4374,4996,4374,4801,6462316,30182000000,68992000,331230000000,16378480,23.739999771118164,0,0
A035720,kakao,KOSPI,20010316,4854,4854,4552,4650,2951766,13910000000,68992000,320812000000,16378031,23.739999771118164,0,0
A035720,kakao,KOSPI,20010319,4498,4756,4498,4623,2689535,12538000000,68992000,318950000000,16378031,23.739999771118164,0,0
A035720,kakao,KOSPI,20010320,4801,4961,4641,4747,5689563,27345000000,68992000,327505000000,16375781,23.739999771118164,0,0
A035720,kakao,KOSPI,20010321,4632,4730,4552,4721,3226656,14979000000,68992000,325711000000,16388153,23.75,0,0
A035720,kakao,KOSPI,20010322,4747,4765,4534,4570,1870017,8656000000,68992000,315293000000,16371282,23.729999542236328,0,0
A035720,kakao,KOSPI,20010323,4712,4712,4498,4525,1623414,7458000000,68992000,312188000000,16371282,23.729999542236328,0,0
A035720,kakao,KOSPI,20010326,4552,4712,4552,4712,1588261,7381000000,68992000,325090000000,16416271,23.790000915527344,0,0
A035720,kakao,KOSPI,20010327,4641,4703,4498,4498,1224519,5614000000,68992000,310326000000,16412306,23.790000915527344,0,0
A035720,kakao,KOSPI,20010328,4561,4667,4338,4338,1666299,7499000000,68992000,299287000000,16367318,23.719999313354492,0,0
A035720,kakao,KOSPI,20010329,4267,4410,4143,4196,1239573,5283000000,68992000,289490000000,16367318,23.719999313354492,0,0
A035720,kakao,KOSPI,20010330,4169,4321,3929,4107,1971887,8101000000,68992000,283350000000,16371479,23.729999542236328,0,0
A035720,kakao,KOSPI,20010402,4249,4596,4143,4472,11168149,50007000000,68992000,308532000000,16380533,23.739999771118164,0,0
A035720,kakao,KOSPI,20010403,4321,4374,4089,4134,3948049,16653000000,68992000,285212000000,16369286,23.729999542236328,0,0
A035720,kakao,KOSPI,20010404,4027,4125,3858,3921,2544594,10105000000,68992000,270517000000,16369286,23.729999542236328,0,0
A035720,kakao,KOSPI,20010406,4383,4383,4143,4178,4207502,18105000000,68992000,288248000000,16351291,23.700000762939453,0,0
A035720,kakao,KOSPI,20010409,4036,4125,3885,3938,2595363,10345000000,68992000,271690000000,16359164,23.709999084472656,0,0
A035720,kakao,KOSPI,20010410,4089,4107,3894,3947,2061049,8235000000,68992000,272311000000,16353540,23.700000762939453,0,0
A035720,kakao,KOSPI,20010411,4161,4196,4018,4098,3240231,13285000000,68992000,282729000000,16345667,23.690000534057617,0,0
A035720,kakao,KOSPI,20010412,4223,4338,4081,4143,4662998,19646000000,68992000,285833000000,16345667,23.690000534057617,0,0
A035720,kakao,KOSPI,20010413,4241,4294,4063,4107,1932860,8070000000,68992000,283350000000,16345667,23.690000534057617,0,0
A035720,kakao,KOSPI,20010416,4143,4241,4072,4081,1789719,7428000000,68992000,281556000000,16343418,23.690000534057617,0,0
A035720,kakao,KOSPI,20010417,4089,4161,4054,4134,1450518,5967000000,68992000,285212000000,16343418,23.690000534057617,0,0
A035720,kakao,KOSPI,20010418,4276,4623,4276,4623,5762990,26181000000,68992000,318950000000,16343418,23.690000534057617,0,0
A035720,kakao,KOSPI,20010419,5174,5174,5174,5174,2749274,14227000000,68992000,356964000000,16343980,23.690000534057617,0,0
A035720,kakao,KOSPI,20010420,5334,5690,5210,5423,13387742,72668000000,68992000,374143000000,16347624,23.690000534057617,0,0
A035720,kakao,KOSPI,20010423,5494,6072,5370,6072,8961788,52400000000,68992000,418919000000,16347624,23.690000534057617,0,0
A035720,kakao,KOSPI,20010424,6081,6757,6028,6748,21457486,137313000000,68992000,465558000000,16363477,23.719999313354492,0,0
A035720,kakao,KOSPI,20010425,6721,6881,6170,6410,11449461,74903000000,68992000,442238000000,16383052,23.75,0,0
A035720,kakao,KOSPI,20010426,6632,6757,6108,6161,11342608,73297000000,68992000,425059000000,16386989,23.75,0,0
A035720,kakao,KOSPI,20010427,6054,6179,5761,5921,5854738,34693000000,68992000,408501000000,16354935,23.709999084472656,0,0
A035720,kakao,KOSPI,20010430,6081,6623,6081,6623,5015734,32520000000,68992000,456934000000,16354935,23.709999084472656,0,0
A035720,kakao,KOSPI,20010502,7415,7415,7228,7415,9578020,70745000000,68992000,511575000000,16395424,23.760000228881836,0,0
A035720,kakao,KOSPI,20010503,7344,7415,6961,7228,11578667,83410000000,68992000,498674000000,16468603,23.8700008392334,0,0
A035720,kakao,KOSPI,20010504,7024,8090,6970,8090,14707688,111822000000,68992000,558145000000,16443843,23.829999923706055,0,0
A035720,kakao,KOSPI,20010507,8624,9051,8402,9051,14161659,123390000000,68992000,624446000000,16580495,24.030000686645508,0,0
A035720,kakao,KOSPI,20010508,8802,9193,8286,8535,14089352,124702000000,68992000,588846000000,16518692,23.940000534057617,0,0
A035720,kakao,KOSPI,20010509,8411,9282,8268,8322,15586979,135903000000,68992000,574151000000,16518692,23.940000534057617,0,0
A035720,kakao,KOSPI,20010510,8446,8624,8108,8553,8255769,69280000000,68992000,590088000000,16518467,23.940000534057617,0,0
A035720,kakao,KOSPI,20010511,8357,8571,8251,8322,5772730,48464000000,68992000,574151000000,16520953,23.950000762939453,0,0
A035720,kakao,KOSPI,20010514,8179,8784,8135,8322,9654669,81690000000,68992000,574151000000,16516780,23.940000534057617,0,0
A035720,kakao,KOSPI,20010515,8357,8660,8224,8357,8139317,68866000000,68992000,576566000000,16516780,23.940000534057617,0,0
A035720,kakao,KOSPI,20010516,8357,8499,7744,7753,5536884,44975000000,68992000,534894000000,16520745,23.950000762939453,0,0
A035720,kakao,KOSPI,20010517,8357,8473,8144,8393,7473007,62308000000,68992000,579049000000,16517652,23.940000534057617,0,0
A035720,kakao,KOSPI,20010518,8108,8286,7850,7939,4086906,32792000000,68992000,547727000000,16529787,23.959999084472656,0,0
A035720,kakao,KOSPI,20010521,8019,8482,8010,8064,5229052,43055000000,68992000,556351000000,16532228,23.959999084472656,0,0
A035720,kakao,KOSPI,20010522,8446,8535,8099,8171,5475796,45486000000,68992000,563733000000,16527729,23.959999084472656,0,0
A035720,kakao,KOSPI,20010523,8037,8313,7842,7886,4399271,35460000000,68992000,544070000000,16530428,23.959999084472656,0,0
A035720,kakao,KOSPI,20010524,7735,7824,7513,7681,3313500,25377000000,68992000,529927000000,16530428,23.959999084472656,0,0
A035720,kakao,KOSPI,20010525,7824,8144,7770,7948,5153027,40931000000,68992000,548348000000,16530428,23.959999084472656,0,0
A035720,kakao,KOSPI,20010528,7762,7833,7681,7753,1590538,12331000000,68992000,534894000000,16530428,23.959999084472656,0,0
A035720,kakao,KOSPI,20010529,7646,7993,7610,7984,2851353,22278000000,68992000,550832000000,16530428,23.959999084472656,0,0
A035720,kakao,KOSPI,20010530,7717,7859,7664,7717,1811037,14042000000,68992000,532411000000,16546034,23.979999542236328,0,0
A035720,kakao,KOSPI,20010531,7468,7530,7326,7415,2207165,16401000000,68992000,511575000000,16420415,23.799999237060547,0,0
A035720,kakao,KOSPI,20010601,7441,7504,7059,7104,2514806,18061000000,68992000,490119000000,16422766,23.799999237060547,0,0
A035720,kakao,KOSPI,20010604,6979,7139,6846,6908,2257709,15758000000,68992000,476596000000,16424335,23.809999465942383,0,0
A035720,kakao,KOSPI,20010605,6952,7353,6864,6899,4143945,29450000000,68992000,475975000000,16424335,23.809999465942383,0,0
A035720,kakao,KOSPI,20010607,6846,7006,6650,6935,2138187,14631000000,68992000,478459000000,16426393,23.809999465942383,0,0
A035720,kakao,KOSPI,20010608,7166,7699,7024,7415,5861222,43044000000,68992000,511575000000,16430993,23.81999969482422,0,0
A035720,kakao,KOSPI,20010611,7139,7273,7032,7041,1976572,14083000000,68992000,485772000000,16439232,23.829999923706055,0,0
A035720,kakao,KOSPI,20010612,7041,7433,6970,7104,3057961,22025000000,68992000,490119000000,16439232,23.829999923706055,0,0
A035720,kakao,KOSPI,20010613,7201,7290,7050,7112,1760392,12616000000,68992000,490671000000,16443877,23.829999923706055,0,0
A035720,kakao,KOSPI,20010614,6961,7166,6961,7059,1367723,9644000000,68992000,487014000000,16446688,23.84000015258789,0,0
A035720,kakao,KOSPI,20010615,6864,7175,6864,7041,1461416,10225000000,68992000,485772000000,16428468,23.809999465942383,0,0
A035720,kakao,KOSPI,20010618,6944,6988,6864,6864,1089695,7530000000,68992000,473561000000,16428468,23.809999465942383,0,0
A035720,kakao,KOSPI,20010619,6757,6952,6730,6881,1370534,9384000000,68992000,474733000000,16409736,23.780000686645508,0,0
A035720,kakao,KOSPI,20010620,6792,6846,6463,6579,1396183,9272000000,68992000,453898000000,16422665,23.799999237060547,0,0
A035720,kakao,KOSPI,20010621,6775,7059,6632,6695,5357538,36637000000,68992000,461901000000,16433287,23.81999969482422,0,0
A035720,kakao,KOSPI,20010622,6695,6730,6517,6552,1700040,11222000000,68992000,452035000000,16439091,23.829999923706055,0,0
A035720,kakao,KOSPI,20010625,6437,6472,6277,6294,1693117,10790000000,68992000,434235000000,16430037,23.809999465942383,0,0
A035720,kakao,KOSPI,20010626,6294,6419,6081,6152,1600301,10052000000,68992000,424438000000,16442302,23.829999923706055,0,0
A035720,kakao,KOSPI,20010627,6152,6490,6090,6277,3098018,19467000000,68992000,433062000000,16452683,23.850000381469727,0,0
A035720,kakao,KOSPI,20010628,6312,6383,6046,6081,1605452,9976000000,68992000,419540000000,16452683,23.850000381469727,0,0
A035720,kakao,KOSPI,20010629,6348,6455,6206,6277,2117846,13398000000,68992000,433062000000,16460444,23.860000610351562,0,0
